好,1442
不错,1017
服务,143
优雅,130
干净,125
舒适,91
特别,82
安静,73
很棒,61
设施,48
整洁,36
舒服,32
温馨,25
房间,23
超好,22
超级,21
棒,20
位置,20
酒店,19
真的,19
好好,17
卫生,15
挺不错,15
雅致,14
清新,14
满意,13
很赞,13
喜欢,13
幽静,12
幽雅,12
行,12
装修,11
好离,10
一级,10
清幽,10
差,10
一流,9
早餐,9
住,9
下次,8
新,8
太好了,7
感觉,7
赞,7
还好,7
真心,6
前台,6
清静,6
性价比,6
环境,6
交通,6
氛围,6
超棒,5
地段,5
小资,5
布置,5
设计,5
不好,5
特色,5
一如既往,5
太,4
算,4
好南烛,4
说,4
完美,4
文艺,4
价格,4
值得,4
细节,4
整体,4
一般般,4
OK,4
尚可,4
很小,4
确实,4
超赞,4
地理位置,3
虹桥机场,3
大厅,3
特,3
大气,3
一楼,3
不太好,3
简约,3
格调,3
风格,3
棒棒,3
清爽,3
清雅,3
美,3
宜人,3
简洁,3
好亚朵,3
周边,3
嘈杂,3
距离,3
优美,3
味道,3
佳,3
周到,3
旁边,2
无敌,2
还行,2
卫生所,2
卫生条件,2
绝佳,2
满分,2
办公楼,2
实在,2
贴心,2
新颖,2
不用说,2
很美,2
休闲,2
居家,2
热情,2
想象,2
稍微,2
帮,2
更好,2
硬件,2
出差,2
高,2
真不错,2
内部,2
时尚,2
洗衣房,2
不错呀,2
舒适性,2
艺术,2
好办,2
吵闹,2
评分,2
好饭,2
太棒了,2
好孩子,2
门口,2
吃饭,2
机场,2
清新自然,2
亚朵,2
好点,2
服务员,2
好看,2
闹中取静,2
接送,2
好订,2
洗澡水,1
洗,1
没得说,1
清净,1
气氛,1
深圳,1
洁净,1
比元,1
比较简单,1
模仿,1
活地图,1
灯,1
流行,1
清洁,1
樱木卡布,1
没话说,1
欢喜,1
比全,1
淋雨,1
海棠,1
浓浓的,1
比较满意,1
1002,1
理想,1
连锁,1
质量,1
赞同,1
走,1
超,1
超乎,1
超出,1
趋于,1
软件园,1
软硬件,1
较差,1
过得去,1
还会来,1
进,1
送,1
相关,1
适合,1
配置,1
里点,1
重点,1
银好,1
问,1
陈旧,1
零食,1
非要,1
颜色,1
餐饮,1
香氛,1
高档,1
豪华,1
读书,1
说真的,1
设有,1
看上,1
稍稍,1
空间,1
窗户,1
第一,1
算是,1
管理,1
约等于,1
细致,1
网上,1
网速,1
美好,1
美常订,1
美美,1
老城区,1
老火,1
脏乱差,1
自然,1
舒心,1
舒适度,1
舒适感,1
色调,1
荒凉,1
蛮文青,1
街上,1
视野,1
订,1
楼下,1
我心,1
棒打,1
受限于,1
吵杂,1
吵,1
各项,1
号,1
可想而知,1
古朴,1
友好,1
出错,1
印象,1
卫生设备,1
包括,1
加盟店,1
办事,1
剧院,1
周围环境,1
品质,1
哈哈哈,1
唯一,1
图,1
地方,1
地铁,1
增加,1
外滩,1
太吵,1
太差,1
太赞,1
好几个,1
好刚,1
好别,1
好床,1
好性價,1
创意,1
出行,1
好来,1
专车接送,1
五星,1
书香,1
主题,1
中规中矩,1
个人感觉,1
业,1
不用,1
凌晨,1
不差,1
不大好,1
不佳离,1
上海,1
一家,1
一会,1
五星级,1
令人满意,1
价位,1
休息,1
优,1
优质,1
优静,1
位置服务,1
住宿,1
你家,1
依旧,1
修,1
倒,1
停车费,1
免费,1
典雅,1
冻,1
好文姬,1
好比,1
格局,1
扣,1
新意,1
新开,1
支持,1
接机,1
接待,1
挑剔,1
手机,1
很洁美,1
600,1
成都,1
惬意,1
惊艳,1
总体,1
心意,1
新装修,1
无论是,1
日式,1
早上,1
明天,1
昏暗,1
星,1
更强,1
更是,1
有待,1
有点儿,1
服务满意,1
服务质量,1
条件,1
极好,1
标准,1
标准化,1
很漂亮,1
很差,1
好落,1
室内,1
小别墅,1
对得起,1
寸土寸金,1
宽敞明亮,1
宽敞,1
家庭,1
客人,1
很大,1
完善,1
孩子,1
娱乐,1
威尼斯,1
好近,1
好评,1
小区,1
小峰,1
小而,1
属,1
差床,1
差点,1
希望,1
带来,1
年轻,1
床,1
店,1
店员,1
开房,1
开阔,1
弥补,1
当好,1
很值,1
高雅,1
