高,1108
超高,191
不错,145
好,81
不高,51
酒店,42
极高,23
低,17
超级,12
真的,12
太高,11
差,10
挺高,10
特别,9
高离,9
蛮高,9
早餐,8
房间,5
超好,5
高有,5
服务,5
算是,5
搞,5
太低,4
算,4
行,4
高亚朵,3
位置,3
高住,3
之王,3
高是,3
更高,3
确实,3
不算,3
很赞,3
真心,3
还算,2
极低,2
还好,2
后续,2
很棒,2
无敌,2
感觉,2
第一次,2
想象,2
前台服务,2
还行,2
超赞,2
一流,2
颐,2
一般般,2
住,2
偏低,2
高床,2
高点,2
一家,2
选择,2
高帮,1
高小周,1
稍显,1
高睡,1
稍低,1
高性价比,1
高挺,1
高对,1
高新,1
高比,1
还阔,1
男和展,1
略差,1
略低,1
高好,1
环境,1
高能,1
爆棚,1
满高,1
满意,1
涨价,1
高赞下,1
没话说,1
没得说,1
简单,1
高双床,1
算得,1
高太,1
陆家嘴,1
还会,1
预订,1
过低,1
较差,1
樱木,1
颗星,1
高下,1
超值,1
超,1
走,1
贼,1
高些,1
诗雨,1
评论,1
设施,1
装修,1
行将,1
高停,1
高出,1
老高,1
高到,1
网速,1
算高会,1
算高,1
算较,1
高去,1
没得,1
OK,1
棒,1
交通,1
休闲,1
优点,1
低太多,1
值得,1
偏高,1
先,1
先说,1
免费,1
入住,1
全无,1
公司,1
六七百,1
出差,1
千万别,1
发现,1
可靠,1
合适,1
亮,1
交较,1
周围环境,1
亚朵,1
一座,1
一点,1
上海,1
下次,1
不太要,1
不好,1
不用,1
不符,1
不行,1
不高住,1
不高去,1
不高来,1
中,1
中等,1
中等偏上,1
之选,1
之高,1
听说,1
喜欢,1
档次,1
快捷酒店,1
惊喜,1
意外,1
房间卫生,1
挺舒服,1
接受,1
放个,1
新开,1
早晨,1
一如既往,1
晚上,1
最佳,1
最差,1
有车,1
服务员,1
机场,1
极优,1
极高住,1
恕我直言,1
徐家汇,1
在线,1
强力,1
地方,1
地理位置,1
太,1
太好了,1
太差,1
失望,1
好孩子,1
安利,1
安排,1
完美,1
客房,1
家具,1
宾馆,1
展会,1
干净,1
床,1
床上,1
高连住,1
