实惠,81
便宜,51
贵,49
高,46
合适,44
小贵,27
酒店,25
优惠,24
偏高,24
适中,22
住,21
不贵,20
性价比,19
偏贵,14
上海,14
服务,12
好,11
位置,11
房间,10
亲民,10
前台,9
不错,9
算,8
接受,8
略贵,7
实在,7
优势,7
还好,7
五星,7
公道,7
稍微,7
偏,6
真的,6
下次,6
携程,6
划算,6
早餐,6
算是,5
推荐,5
真心,5
低,5
不高,5
超值,4
地段,4
经济,4
星级,4
太高,4
太贵,4
亚朵,4
满意,4
环境,4
稍贵,4
不算,4
感觉,3
值得,3
匹配,3
干净,3
再来,3
涨,3
能住,3
变化,3
物超所值,3
周边,3
太,3
稍,3
品质,3
麦冬,3
600,3
价格,3
不符,3
前台服务,2
因素,2
很棒,2
条件,2
美丽,2
合理性,2
中,2
同等,2
含,2
商务,2
浦东,2
行,2
高性价比,2
高于,2
确实,2
不值,2
不低,2
太坑,2
特别,2
靠近,2
享受,2
统一,2
500,2
倍,2
值,2
贵些,2
元,2
全季,2
公共,2
说,2
越来越,2
400,2
清洁,1
浮动,1
无意,1
无功,1
方便快捷,1
高离,1
首次,1
波动,1
食物,1
点,1
整体,1
点点,1
魔,1
物有所值,1
提,1
风格,1
饭店,1
水平,1
水涨船高,1
更改,1
暖心,1
晚上,1
最低,1
高档,1
是因为,1
服务质量,1
机会,1
权益,1
星,1
预期,1
棒棒,1
橘子,1
每到,1
每次,1
高级,1
高有,1
比亚,1
毛病,1
水准,1
玩,1
赚钱,1
预想,1
还会,1
连个,1
进,1
自然,1
舒适型,1
良心,1
还行,1
还算,1
装修,1
解决,1
记得,1
设施,1
顾客,1
负责,1
质量,1
超级,1
贵点,1
贵贵,1
超出,1
贵转,1
超,1
贼,1
赶上,1
翻翻,1
连锁,1
适合,1
约,1
班车,1
理想,1
电梯,1
略偏,1
相对来说,1
相比,1
走心,1
随意,1
硬件,1
随便,1
稍稍,1
降些,1
降,1
窗户,1
竞争力,1
第一次,1
闹中取静,1
长大,1
等论,1
选择,1
选,1
隔音,1
1000,1
接送,1
五星级,1
亲民有,1
付款,1
令人,1
以内,1
会展中心,1
估计,1
位,1
低亚朵,1
住九亭,1
住惯,1
值得一提的是,1
偏好,1
做,1
偷偷,1
入住,1
全国,1
六百,1
关系,1
关键,1
再住,1
冰箱,1
出差,1
出行,1
别涨,1
办法,1
办理,1
包含,1
区位,1
区域,1
亲切,1
亏,1
挺贵,1
买,1
1525,1
550,1
619,1
639,1
753,1
758,1
796,1
一位,1
一分货,1
一切都是,1
一副,1
一半,1
一周,1
三星,1
三百多,1
上亚朵,1
不坑,1
不太,1
不太高,1
不贵住,1
不贵订,1
不贵赞,1
不超,1
不输于,1
不高为,1
中等,1
临时,1
为啥,1
乐园,1
双床,1
反正,1
变,1
只能,1
居住,1
展会,1
差,1
差价,1
差太大,1
107,1
幅度,1
平时,1
床垫,1
店家,1
弄,1
强烈推荐,1
当天,1
当晚,1
很值,1
很贵,1
徐家汇,1
快捷酒店,1
总,1
惊喜,1
想,1
想想,1
愉快,1
成正比,1
成都,1
房价,1
找到,1
担保,1
挺不错,1
小高,1
对面,1
对得起,1
外地,1
可口,1
同价位,1
周围环境,1
唯一,1
喜欢,1
四星,1
国庆,1
地点,1
地理位置,1
地铁,1
坏境,1
坑,1
堪比,1
外滩,1
寸土寸金,1
多订,1
大堂,1
天天,1
太低,1
太实,1
太能,1
太虚,1
好白微,1
好贵,1
孩子,1
安静,1
官网,1
定位,1
帮,1
